site_code;class;family_cor;genus;sp;nb_sample;nb_empty;item_raw;item;item_phylum;item_class;item_ord;item_fam;item_gen;item_sp;item_volper;nb_guts;item_freq;time;fish_sp;grp1;grp3;grp6
mari;Actinopterygii;Serranidae;Cephalopholis;argus;12;8;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;4;0.22;NA;Cephalopholis argus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Serranidae;Cephalopholis;argus;12;8;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;4;0.11;NA;Cephalopholis argus;Annelida;Annelida;Worm
mari;Actinopterygii;Serranidae;Anyperodon;leucogrammicus;5;2;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;3;0.33;NA;Anyperodon leucogrammicus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Serranidae;Anyperodon;leucogrammicus;5;2;Mullidae;Mullidae;Chordata;Actinopterygii;Syngnathiformes;Mullidae;NA;NA;NA;3;0.33;NA;Anyperodon leucogrammicus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Serranidae;Anyperodon;leucogrammicus;5;2;Calcarina_sp;Calcarina sp;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Calcarina;sp;NA;3;0.33;NA;Anyperodon leucogrammicus;Foraminifera;Foraminifera;Foraminifera
mari;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;16;1;Crab_frags;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;15;0.33;NA;Plesiops coeruleolineatus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;16;1;Hermit_crab;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;15;0.13;NA;Plesiops coeruleolineatus;Anomura;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;16;1;Xanthid crab frags;Xanthidae;Arthropoda;Malacostraca;Decapoda;Xanthidae;NA;NA;NA;15;0.06;NA;Plesiops coeruleolineatus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;16;1;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;15;0.06;NA;Plesiops coeruleolineatus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;16;1;Alpheids;Alpheidae;Arthropoda;Malacostraca;Decapoda;Alpheidae;NA;NA;NA;15;0.06;NA;Plesiops coeruleolineatus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;16;1;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;15;0.2;NA;Plesiops coeruleolineatus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;16;1;Eviota_sp;Eviota sp;Chordata;Actinopterygii;Gobiiformes;Gobiidae;Eviota;sp;NA;15;0.13;NA;Plesiops coeruleolineatus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;16;1;Gastropoda_frags;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;15;0.2;NA;Plesiops coeruleolineatus;Gastropoda;Gastropoda;Gastropoda
mari;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;16;1;Sand;Inorganic;NA;NA;NA;NA;NA;NA;NA;15;0.06;NA;Plesiops coeruleolineatus;Inorganic;Inorganic;Inorganic
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Crab_frags;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;6;0.5;NA;Plesiops nigricans;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Portunus_longispinosus;Portunus longispinosus;Arthropoda;Malacostraca;Decapoda;Portunidae;Portunus;longispinosus;NA;6;0.17;NA;Plesiops nigricans;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Xanthid crab frags;Xanthidae;Arthropoda;Malacostraca;Decapoda;Xanthidae;NA;NA;NA;6;0.17;NA;Plesiops nigricans;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Coenobita_sp;Coenobita sp;Arthropoda;Malacostraca;Decapoda;Coenobitidae;Coenobita;sp;NA;6;0.17;NA;Plesiops nigricans;Anomura;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Hermit_crab;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;6;0.17;NA;Plesiops nigricans;Anomura;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Galathea_sp;Galathea sp;Arthropoda;Malacostraca;Decapoda;Galatheidae;Galathea;sp;NA;6;0.17;NA;Plesiops nigricans;Anomura;Malacostraca;Decapoda
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;6;0.17;NA;Plesiops nigricans;Copepoda;Hexanauplia;Copepoda
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;6;0.34;NA;Plesiops nigricans;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Abudefduf_glaucus;Chrysiptera glauca;Chordata;Actinopterygii;Perciformes;Pomacentridae;Chrysiptera;glauca;NA;6;0.17;NA;Plesiops nigricans;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Plesiopidae;Plesiops;nigricans;6;0;Apogon_novemfasciatus;Ostorhinchus novemfasciatus;Chordata;Actinopterygii;Kurtiformes;Apogonidae;Ostorhinchus;novemfasciatus;NA;6;0.17;NA;Plesiops nigricans;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Serranidae;Pseudogramma;polyacantha;16;5;Shrimp_frags;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;11;0.54;NA;Pseudogramma polyacantha;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Serranidae;Pseudogramma;polyacantha;16;5;Crab_frags;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;11;0.27;NA;Pseudogramma polyacantha;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Serranidae;Pseudogramma;polyacantha;16;5;Xanthid crab frags;Xanthidae;Arthropoda;Malacostraca;Decapoda;Xanthidae;NA;NA;NA;11;0.09;NA;Pseudogramma polyacantha;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Serranidae;Pseudogramma;polyacantha;16;5;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;11;0.09;NA;Pseudogramma polyacantha;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Shrimp_frags;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;15;0.26;NA;Pempheris oualensis;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Alpheids;Alpheidae;Arthropoda;Malacostraca;Decapoda;Alpheidae;NA;NA;NA;15;0.06;NA;Pempheris oualensis;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Xanthid crab frags;Xanthidae;Arthropoda;Malacostraca;Decapoda;Xanthidae;NA;NA;NA;15;0.26;NA;Pempheris oualensis;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Trapezia_sp;Trapezia sp;Arthropoda;Malacostraca;Decapoda;Trapeziidae;Trapezia;sp;NA;15;0.2;NA;Pempheris oualensis;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Crab_megalopa;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;15;0.2;NA;Pempheris oualensis;Zooplankton;Malacostraca;Zooplankton
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Stomatopod_frags;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;15;0.13;NA;Pempheris oualensis;Stomatopoda;Malacostraca;Stomatopoda
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Odontodactylus_sp;Odontodactylus sp;Arthropoda;Malacostraca;Stomatopoda;Odontodactylidae;Odontodactylus;sp;NA;15;0.06;NA;Pempheris oualensis;Stomatopoda;Malacostraca;Stomatopoda
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;15;0.06;NA;Pempheris oualensis;Copepoda;Hexanauplia;Copepoda
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Polychaeta pelagic;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;15;0.2;NA;Pempheris oualensis;Annelida;Annelida;Worm
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Polynoids;Polynoidae;Annelida;Polychaeta;NA;Polynoidae;NA;NA;NA;15;0.06;NA;Pempheris oualensis;Annelida;Annelida;Worm
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Octopus_cyanea;Octopus cyanea;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;cyanea;NA;15;0.06;NA;Pempheris oualensis;Cephalopoda;Cephalopoda;Cephalopoda
mari;Actinopterygii;Pempheridae;Pempheris;oualensis;16;1;Labridae_juv;Labridae;Chordata;Actinopterygii;Perciformes;Labridae;NA;NA;NA;15;0.06;NA;Pempheris oualensis;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Lutjanidae;Lutjanus;vitta;26;8;Shrimp_frags;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;18;0.38;NA;Lutjanus vitta;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;vitta;26;8;Portunidae;Portunidae;Arthropoda;Malacostraca;Decapoda;Portunidae;NA;NA;NA;18;0.27;NA;Lutjanus vitta;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;vitta;26;8;Crab_frags;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;18;0.27;NA;Lutjanus vitta;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;vitta;26;8;Stomatopod_frags;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;18;0.05;NA;Lutjanus vitta;Stomatopoda;Malacostraca;Stomatopoda
mari;Actinopterygii;Lutjanidae;Lutjanus;vitta;26;8;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;18;0.11;NA;Lutjanus vitta;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Lutjanidae;Lutjanus;vitta;26;8;Spratelloides_delicatulus;Spratelloides delicatulus;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Spratelloides;delicatulus;NA;18;0.11;NA;Lutjanus vitta;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Lutjanidae;Lutjanus;vitta;26;8;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;18;0.05;NA;Lutjanus vitta;Annelida;Annelida;Worm
mari;Actinopterygii;Lutjanidae;Lutjanus;vitta;26;8;Ptychodera_sp;Ptychodera sp;Hemichordata;Enteropneusta;NA;Ptychoderidae;Ptychodera;sp;NA;18;0.05;NA;Lutjanus vitta;Hemichordata;Hemichordata;Worm
mari;Actinopterygii;Lutjanidae;Lutjanus;fulvus;6;0;Crab_frags;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;6;0.5;NA;Lutjanus fulvus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;fulvus;6;0;Amphipoda;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;6;0.33;NA;Lutjanus fulvus;Amphipoda;Malacostraca;Peracarida
mari;Actinopterygii;Lutjanidae;Lutjanus;fulvus;6;0;Shrimp_frags;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;6;0.17;NA;Lutjanus fulvus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;fulvus;6;0;Stomatopod_frags;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;6;0.17;NA;Lutjanus fulvus;Stomatopoda;Malacostraca;Stomatopoda
mari;Actinopterygii;Lutjanidae;Lutjanus;fulvus;6;0;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;6;0.5;NA;Lutjanus fulvus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Xanthid crab frags;Xanthidae;Arthropoda;Malacostraca;Decapoda;Xanthidae;NA;NA;NA;23;0.6;NA;Lutjanus gibbus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Portunidae;Portunidae;Arthropoda;Malacostraca;Decapoda;Portunidae;NA;NA;NA;23;0.17;NA;Lutjanus gibbus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Kraussia_rugulosus;Kraussia rugulosus;Arthropoda;Malacostraca;Decapoda;Xanthidae;Kraussia;rugulosus;NA;23;0.08;NA;Lutjanus gibbus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Parthenopiid crab;Parthenopidae;Arthropoda;Malacostraca;Decapoda;Parthenopidae;NA;NA;NA;23;0.04;NA;Lutjanus gibbus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Calcinus_sp;Calcinus sp;Arthropoda;Malacostraca;Decapoda;Diogenidae;Calcinus;sp;NA;23;0.04;NA;Lutjanus gibbus;Anomura;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Alpheids;Alpheidae;Arthropoda;Malacostraca;Decapoda;Alpheidae;NA;NA;NA;23;0.04;NA;Lutjanus gibbus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Alpheus_ventrosus;Alpheus ventrosus;Arthropoda;Malacostraca;Decapoda;Alpheidae;Alpheus;ventrosus;NA;23;0.04;NA;Lutjanus gibbus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Shrimp_frags;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;23;0.04;NA;Lutjanus gibbus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Solenogastrids;Solenogastres;Mollusca;Solenogastres;NA;NA;NA;NA;NA;23;0.13;NA;Lutjanus gibbus;Solenogastres;Solenogastres;Solenogastres
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Octopus_sp;Octopus sp;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;sp;NA;23;0.04;NA;Lutjanus gibbus;Cephalopoda;Cephalopoda;Cephalopoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Gastropoda;Natica sp;Mollusca;Gastropoda;Littorinimorpha;Naticidae;Natica;sp;NA;23;0.04;NA;Lutjanus gibbus;Gastropoda;Gastropoda;Gastropoda
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Ptychodera_sp;Ptychodera sp;Hemichordata;Enteropneusta;NA;Ptychoderidae;Ptychodera;sp;NA;23;0.04;NA;Lutjanus gibbus;Hemichordata;Hemichordata;Worm
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Holothurians;Holothuroidea;Echinodermata;Holothuroidea;NA;NA;NA;NA;NA;23;0.04;NA;Lutjanus gibbus;Holothuroidea;Holothuroidea;Holothuroidea
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;23;0.04;NA;Lutjanus gibbus;Annelida;Annelida;Worm
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Sipunculidae_frags;Sipuncula;Sipuncula;NA;NA;NA;NA;NA;NA;23;0.04;NA;Lutjanus gibbus;Sipuncula;Sipuncula;Worm
mari;Actinopterygii;Lutjanidae;Lutjanus;gibbus;33;10;Apogon_erythrinus;Apogon erythrinus;Chordata;Actinopterygii;Kurtiformes;Apogonidae;Apogon;erythrinus;NA;23;0.04;NA;Lutjanus gibbus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Lethrinidae;Gnathodentex;aureolineatus;4;0;Xanthid crab;Xanthidae;Arthropoda;Malacostraca;Decapoda;Xanthidae;NA;NA;NA;4;1;NA;Gnathodentex aureolineatus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lethrinidae;Gnathodentex;aureolineatus;4;0;Gastropoda;Cerithium sp;Mollusca;Gastropoda;NA;Cerithiidae;Cerithium;sp;NA;4;0.75;NA;Gnathodentex aureolineatus;Gastropoda;Gastropoda;Gastropoda
mari;Actinopterygii;Lethrinidae;Gnathodentex;aureolineatus;4;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;4;0.25;NA;Gnathodentex aureolineatus;Annelida;Annelida;Worm
mari;Actinopterygii;Lethrinidae;Gnathodentex;aureolineatus;4;0;Stenatherina_temmincki;Hypoatherina temminckii;Chordata;Actinopterygii;Atheriniformes;Atherinidae;Hypoatherina;temminckii;NA;4;0.25;NA;Gnathodentex aureolineatus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Lethrinidae;Gnathodentex;aureolineatus;4;0;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;4;0.25;NA;Gnathodentex aureolineatus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Lethrinidae;Monotaxis;grandoculis;8;1;Atys_sp-Cerithium_sp;Atys sp;Mollusca;Gastropoda;Cephalaspidea;Haminoeidae;Atys;sp;NA;7;1;NA;Monotaxis grandoculis;Gastropoda;Gastropoda;Gastropoda
mari;Actinopterygii;Lethrinidae;Monotaxis;grandoculis;8;1;Pelecypoda;Bivalvia;Mollusca;Bivalvia;NA;NA;NA;NA;NA;7;0.71;NA;Monotaxis grandoculis;Bivalvia;Bivalvia;Bivalvia
mari;Actinopterygii;Lethrinidae;Monotaxis;grandoculis;8;1;Crab_frags;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;7;0.42;NA;Monotaxis grandoculis;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lethrinidae;Monotaxis;grandoculis;8;1;Portunidae;Portunidae;Arthropoda;Malacostraca;Decapoda;Portunidae;NA;NA;NA;7;0.28;NA;Monotaxis grandoculis;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lethrinidae;Monotaxis;grandoculis;8;1;Parthenopiid crab;Parthenopidae;Arthropoda;Malacostraca;Decapoda;Parthenopidae;NA;NA;NA;7;0.14;NA;Monotaxis grandoculis;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Lethrinidae;Monotaxis;grandoculis;8;1;Hermit_crab;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;7;0.28;NA;Monotaxis grandoculis;Anomura;Malacostraca;Decapoda
mari;Actinopterygii;Lethrinidae;Monotaxis;grandoculis;8;1;Spatangoids;Spatangoida;Echinodermata;Echinoidea;Spatangoida;NA;NA;NA;NA;7;0.14;NA;Monotaxis grandoculis;Echinoidea;Echinoidea;Echinoidea
mari;Actinopterygii;Lethrinidae;Monotaxis;grandoculis;8;1;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;7;0.14;NA;Monotaxis grandoculis;Annelida;Annelida;Worm
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;12;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;23;0.28;NA;Mulloidichthys flavolineatus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;13;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;22;0.14;NA;Mulloidichthys flavolineatus;Annelida;Annelida;Worm
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;14;Sabellids;Sabellidae;Annelida;Polychaeta;Sabellida;Sabellidae;NA;NA;NA;21;0.04;NA;Mulloidichthys flavolineatus;Annelida;Annelida;Worm
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;15;Shrimp_frags;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;20;0.14;NA;Mulloidichthys flavolineatus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;16;Crab_frags;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;19;0.09;NA;Mulloidichthys flavolineatus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;17;Hermit_crab;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;18;0.09;NA;Mulloidichthys flavolineatus;Anomura;Malacostraca;Decapoda
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;18;Cyclopoida;Cyclopoida;Arthropoda;Hexanauplia;Cyclopoida;NA;NA;NA;NA;17;0.09;NA;Mulloidichthys flavolineatus;Copepoda;Hexanauplia;Copepoda
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;19;Semelangulus_sp;Semelangulus sp;Mollusca;Bivalvia;Veneroida;Tellinidae;Semelangulus;sp;NA;16;0.14;NA;Mulloidichthys flavolineatus;Bivalvia;Bivalvia;Bivalvia
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;20;Gastropoda_frags;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;15;0.09;NA;Mulloidichthys flavolineatus;Gastropoda;Gastropoda;Gastropoda
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;21;Spatangoids;Spatangoida;Echinodermata;Echinoidea;Spatangoida;NA;NA;NA;NA;14;0.09;NA;Mulloidichthys flavolineatus;Echinoidea;Echinoidea;Echinoidea
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;22;Ptychodera_sp;Ptychodera sp;Hemichordata;Enteropneusta;NA;Ptychoderidae;Ptychodera;sp;NA;13;0.04;NA;Mulloidichthys flavolineatus;Hemichordata;Hemichordata;Worm
mari;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;35;23;Sand_Foraminifera;Organic;NA;NA;NA;NA;NA;NA;NA;12;0.14;NA;Mulloidichthys flavolineatus;Foraminifera;Foraminifera;Foraminifera
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Xanthid crab frags;Xanthidae;Arthropoda;Malacostraca;Decapoda;Xanthidae;NA;NA;NA;24;0.17;NA;Parupeneus trifasciatus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Maiid crab;Majidae;Arthropoda;Malacostraca;Decapoda;Majidae;NA;NA;NA;24;0.12;NA;Parupeneus trifasciatus;Brachyura;Malacostraca;Decapoda
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Shrimp_frags;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;24;0.33;NA;Parupeneus trifasciatus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;24;0.17;NA;Parupeneus trifasciatus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Alpheus_sp;Alpheus sp;Arthropoda;Malacostraca;Decapoda;Alpheidae;Alpheus;sp;NA;24;0.17;NA;Parupeneus trifasciatus;Shrimp;Malacostraca;Decapoda
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Cyclopoida;Cyclopoida;Arthropoda;Hexanauplia;Cyclopoida;NA;NA;NA;NA;24;0.12;NA;Parupeneus trifasciatus;Copepoda;Hexanauplia;Copepoda
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Calanoida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;24;0.08;NA;Parupeneus trifasciatus;Copepoda;Hexanauplia;Copepoda
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Copepods_metanauplii;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;24;0.04;NA;Parupeneus trifasciatus;Zooplankton;Hexanauplia;Zooplankton
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Ostracods;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;24;0.08;NA;Parupeneus trifasciatus;Ostracoda;Ostracoda;Zooplankton
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Tanaid isopods;Tanaidacea;Arthropoda;Malacostraca;Tanaidacea;NA;NA;NA;NA;24;0.08;NA;Parupeneus trifasciatus;Tanaidacea;Malacostraca;Peracarida
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Amphipoda;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;24;0.04;NA;Parupeneus trifasciatus;Amphipoda;Malacostraca;Peracarida
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Galathea_sp;Galathea sp;Arthropoda;Malacostraca;Decapoda;Galatheidae;Galathea;sp;NA;24;0.04;NA;Parupeneus trifasciatus;Anomura;Malacostraca;Decapoda
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Fish_frags;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;24;0.2;NA;Parupeneus trifasciatus;Actinopterygii;Actinopterygii;Actinopterygii
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Gastropoda;Oliva sp;Mollusca;Gastropoda;Neogastropoda;Olividae;Oliva;sp;NA;24;0.12;NA;Parupeneus trifasciatus;Gastropoda;Gastropoda;Gastropoda
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;24;0.04;NA;Parupeneus trifasciatus;Annelida;Annelida;Worm
mari;Actinopterygii;Mullidae;Parupeneus;trifasciatus;27;3;Calcarina_sp;Calcarina sp;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Calcarina;sp;NA;24;0.08;NA;Parupeneus trifasciatus;Foraminifera;Foraminifera;Foraminifera
mari;Actinopterygii;Mullidae;Parupeneus;barberinus;12;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;12;0.58;NA;Parupeneus barberinus;Annelida;Annelida;Worm
