site,cons_class,cons_fam,cons_sp,lev1,lev2,w,nb_sample,nb_guts,nb_empty,cons_size
vir,Actinopterygii,Pomacanthidae,Pomacanthus paru,Zooplankton,Zooplankton,0.001,23,23,0,41.1
vir,Actinopterygii,Priacanthidae,Priacanthus arenatus,Actinopterygii,Actinopterygii,0.375,29,18,11,50
vir,Actinopterygii,Priacanthidae,Priacanthus arenatus,Annelida,Worm,0.111,29,18,11,50
vir,Actinopterygii,Priacanthidae,Priacanthus arenatus,Brachyura,Decapoda,0.098,29,18,11,50
vir,Actinopterygii,Priacanthidae,Priacanthus arenatus,Cephalopoda,Cephalopoda,0.022,29,18,11,50
vir,Actinopterygii,Priacanthidae,Priacanthus arenatus,Isopoda,Zooplankton,0.016,29,18,11,50
vir,Actinopterygii,Priacanthidae,Priacanthus arenatus,Shrimp,Decapoda,0.347,29,18,11,50
vir,Actinopterygii,Priacanthidae,Priacanthus arenatus,Zooplankton,Zooplankton,0.017,29,18,11,50
vir,Actinopterygii,Priacanthidae,Priacanthus arenatus,Zooplankton,Zooplankton,0.014,29,18,11,50
vir,Actinopterygii,Chaetodontidae,Prognathodes aculeatus,Annelida,Worm,0.385,8,7,1,10
vir,Actinopterygii,Chaetodontidae,Prognathodes aculeatus,Copepoda,Zooplankton,0.047,8,7,1,10
vir,Actinopterygii,Chaetodontidae,Prognathodes aculeatus,Echinoidea,Echinoidea,0.114,8,7,1,10
vir,Actinopterygii,Chaetodontidae,Prognathodes aculeatus,Mysida,Zooplankton,0.047,8,7,1,10
vir,Actinopterygii,Chaetodontidae,Prognathodes aculeatus,Tanaidacea,Zooplankton,0.01,8,7,1,10
vir,Actinopterygii,Mullidae,Pseudupeneus maculatus,Actinopterygii,Actinopterygii,0.043,27,26,1,30
vir,Actinopterygii,Mullidae,Pseudupeneus maculatus,Amphipoda,Zooplankton,0.018,27,26,1,30
vir,Actinopterygii,Mullidae,Pseudupeneus maculatus,Annelida,Worm,0.133,27,26,1,30
